DATETIME,temperature,humidity,wind_speed,rain,Hour,MonthNumb,Day of week,TOTALDEMAND,FORECASTDEMAND,PERIODID,24hrpreverror,48hrpreverror,7daypreverror,14daypreverror
07-10-17 23:00,14.18,81.16,0.69,0,23,10,7,6818.470215,6898.41,36,0,0,0,0
08-10-17 0:00,14.42,79.97,0.81,0,0,10,1,6577.709961,6681.8,36,0,0,0,0
08-10-17 1:00,14.42,80,0.95,0,1,10,1,6337.240234,6417.31,36,0,0,0,0
08-10-17 2:00,14.04,82.03,0.94,0,2,10,1,5884.890137,5944.57,36,0,0,0,0
08-10-17 3:00,13.51,84.84,0.85,0,3,10,1,5669.97998,5745.97,36,0,0,0,0
08-10-17 4:00,13.18,86.7,0.76,0,4,10,1,5610.759766,5774.96,36,0,0,0,0
08-10-17 7:00,15.02,77,1.21,0,7,10,1,6418.850098,6622.65,36,0,0,0,0
08-10-17 8:00,17.01,67.19,1.92,0,8,10,1,6765.759766,6847.42,36,0,0,0,0
08-10-17 9:00,19.21,56.79,2.79,0,9,10,1,7025.470215,7120.58,36,0,0,0,0
08-10-17 10:00,21.32,47.9,3.54,0,10,10,1,7073.459961,6994.49,36,0,0,0,0
08-10-17 11:00,22.29,48.07,3.55,0,11,10,1,6954.919922,6836.52,36,0,0,0,0
08-10-17 12:00,23.06,47.11,3.85,0,12,10,1,6963.490234,6680.48,36,0,0,0,0
08-10-17 13:00,23.07,49.3,4.07,0,13,10,1,6939.970215,6567.16,36,0,0,0,0
08-10-17 14:00,22.33,54.04,4.24,0,14,10,1,6991.069824,6496.21,36,0,0,0,0
08-10-17 15:00,21.13,60.52,4.35,0,15,10,1,7174.97998,6598.79,36,0,0,0,0
08-10-17 16:00,19.82,67.92,4.35,0,16,10,1,7286.700195,6829.53,36,0,0,0,0
08-10-17 17:00,20.44,65.29,4.62,0,17,10,1,7572.649902,7197.5,36,0,0,0,0
08-10-17 18:00,19.39,71.91,4.45,0,18,10,1,7821.189941,7537.23,36,0,0,0,0
08-10-17 19:00,18.53,77.9,3.98,0,19,10,1,7848.540039,7978.98,36,0,0,0,0
08-10-17 20:00,17.97,82.6,3.21,0,20,10,1,7524.52002,7678.03,36,0,0,0,0
08-10-17 21:00,17.61,86.13,2.39,0,21,10,1,7147.350098,7336.63,36,0,0,0,0
08-10-17 22:00,17.34,88.8,1.8,0,22,10,1,6943.209961,7088.09,36,0,0,0,0
08-10-17 23:00,18.15,85.9,3.39,0,23,10,1,6777.109863,6695.57,36,0,0,0,0
09-10-17 0:00,17.61,89.16,3.13,0,0,10,2,6533.950195,6500.34,36,0,0,0,0
09-10-17 1:00,17.05,91.8,2.73,0,1,10,2,6311.430176,6259.58,36,-79.93978516,0,0,0
09-10-17 2:00,16.58,93.4,2.13,0.34,2,10,2,5880.959961,5817.46,36,-104.0900391,0,0,0
09-10-17 3:00,16.2,94.25,1.53,0.71,3,10,2,5656.029785,5634.87,36,-80.06976563,0,0,0
09-10-17 4:00,15.89,94.8,1.15,0.9,4,10,2,5831.149902,5744.71,36,-59.67986328,0,0,0
09-10-17 7:00,18.25,78.4,1.92,0,7,10,2,7858.22998,8139.51,36,-75.99001953,0,0,0
09-10-17 8:00,22.23,62.15,2.91,0,8,10,2,7894.259766,8248.02,36,-164.2002344,0,0,0
09-10-17 9:00,26.71,43.82,3.97,0,9,10,2,7882.609863,8346.28,36,-203.7999023,0,0,0
09-10-17 10:00,30.03,29.3,4.45,0,10,10,2,7929.850098,8335.69,36,-81.66023438,0,0,0
09-10-17 11:00,31.29,21.93,4.09,0,11,10,2,7924.140137,8211.45,36,-95.10978516,0,0,0
09-10-17 12:00,30.72,22.06,3.29,0,12,10,2,7953.209961,8248.59,36,78.96996094,0,0,0
09-10-17 13:00,29.82,24.2,2.75,0,13,10,2,8079.839844,8399.02,36,118.3999219,0,0,0
09-10-17 14:00,29.52,25.21,2.94,0,14,10,2,8280.679688,8456.6,36,283.0102344,0,0,0
09-10-17 15:00,29.6,25.32,3.53,0,15,10,2,8279.110352,8616.87,36,372.8102148,0,0,0
09-10-17 16:00,29.53,25.6,3.97,0,16,10,2,8672.219727,8809.83,36,494.8598242,0,0,0
09-10-17 17:00,29.76,26.8,4.65,0,17,10,2,8814.509766,8859.43,36,576.1899805,0,0,0
09-10-17 18:00,27.95,31.83,4.43,0,18,10,2,8733.330078,8759.03,36,457.1701953,0,0,0
09-10-17 19:00,25.59,40.1,4.63,0,19,10,2,8706.009766,8698.25,36,375.1499023,0,0,0
09-10-17 20:00,22.59,52.45,5.24,0,20,10,2,8342.620117,8409.8,36,283.9599414,0,0,0
09-10-17 21:00,19.51,65.64,5.89,0,21,10,2,7762.950195,7841.19,36,-130.4399609,0,0,0
09-10-17 22:00,17.1,75.4,6.09,0,22,10,2,7450.529785,7489.1,36,-153.5099805,0,0,0
09-10-17 23:00,16.07,81.04,5.38,0,23,10,2,7312.529785,7353.66,36,-189.2799023,0,0,0
10-10-17 0:00,15.88,78.72,4.57,0,0,10,3,7096.470215,7114.83,36,-144.8800391,0,0,0
10-10-17 1:00,16.12,74.4,3.76,0,1,10,3,6739.359863,6813.14,36,81.53986328,0,0,0
10-10-17 2:00,16.35,71.17,3.28,0,2,10,3,6220.52002,6308.71,36,33.61019531,0,0,0
10-10-17 3:00,16.47,69.35,3.03,0,3,10,3,5907.790039,6046.6,36,51.85017578,-79.93978516,0,0
10-10-17 4:00,16.48,68.6,2.77,0,4,10,3,5984.799805,6106.54,36,63.49996094,-104.0900391,0,0
10-10-17 7:00,16.49,70.1,2.17,0,7,10,3,8076.600098,8275.77,36,21.15978516,-80.06976563,0,0
10-10-17 8:00,16.75,68.59,2.09,0,8,10,3,7999.419922,8291.54,36,86.43990234,-59.67986328,0,0
10-10-17 9:00,17.13,66.4,2.08,0,9,10,3,8002.660156,8162.25,36,-281.2800195,-75.99001953,0,0
10-10-17 10:00,17.7,63.5,2.07,0,10,10,3,7994.72998,8007.77,36,-353.7602344,-164.2002344,0,0
10-10-17 11:00,18.34,66.88,2.01,0,11,10,3,7907.870117,7919.36,36,-463.6701367,-203.7999023,0,0
10-10-17 12:00,19.93,59.72,2.36,0,12,10,3,7813,7818.32,36,-405.8399023,-81.66023438,0,0
10-10-17 13:00,21.06,54.48,2.81,0,13,10,3,7724.959961,7778.26,36,-287.3098633,-95.10978516,0,0
10-10-17 14:00,21.25,53.38,3.29,0,14,10,3,7710.419922,7750.37,36,-295.3800391,78.96996094,0,0
10-10-17 15:00,20.68,55.7,3.69,0,15,10,3,7789.959961,7799.98,36,-319.1801563,118.3999219,0,0
10-10-17 16:00,19.74,60,3.93,0,16,10,3,8041.740234,7954.88,36,-175.9203125,283.0102344,0,0
10-10-17 17:00,19.57,62.47,3.88,0,17,10,3,8182.97998,8117.26,36,-337.7596484,372.8102148,0,0
10-10-17 18:00,18.42,68.22,3.83,0,18,10,3,8273.860352,8107.48,36,-137.6102734,494.8598242,0,0
10-10-17 19:00,17.48,73.45,3.59,0,19,10,3,8292.799805,8205.56,36,-44.92023438,576.1899805,0,0
10-10-17 20:00,17.09,76.68,3.18,0,20,10,3,7880.02002,7902.41,36,-25.69992188,457.1701953,0,0
10-10-17 21:00,17.11,78.3,2.73,0,21,10,3,7532.290039,7462.29,36,7.759765625,375.1499023,0,0
10-10-17 22:00,17.25,79.13,2.38,0,22,10,3,7310.220215,7308.89,36,-67.17988281,283.9599414,0,0
10-10-17 23:00,18.13,80.41,3.01,0,23,10,3,7245.02002,7109.66,36,-78.23980469,-130.4399609,0,0
11-10-17 0:00,18.11,81.84,2.71,0,0,10,4,6993.47998,6981.34,36,-38.57021484,-153.5099805,0,0
11-10-17 1:00,18.1,83,2.64,0,1,10,4,6604.839844,6799.17,36,-41.13021484,-189.2799023,0,0
11-10-17 2:00,18.1,83.75,2.94,0,2,10,4,6025.120117,6276.6,36,-18.35978516,-144.8800391,0,0
11-10-17 3:00,18.12,84.17,3.38,0,3,10,4,5762.459961,6004.65,36,-73.78013672,81.53986328,0,0
11-10-17 4:00,18.17,84.42,3.67,0,4,10,4,5851.529785,6051.6,36,-88.18998047,33.61019531,0,0
11-10-17 7:00,19.25,83.03,3.83,0.15,7,10,4,7944.209961,8343.32,36,-138.8099609,51.85017578,0,0
11-10-17 8:00,19.12,85.22,3.96,0.22,8,10,4,8013.359863,8253.12,36,-121.7401953,63.49996094,0,0
11-10-17 9:00,18.99,87.51,3.85,0.29,9,10,4,8133.52002,8181.61,36,-199.1699023,21.15978516,0,0
11-10-17 10:00,19.39,86.83,3.65,0.31,10,10,4,8066.569824,8014.67,36,-292.1200781,86.43990234,0,0
11-10-17 11:00,21.88,75.58,3.42,0.14,11,10,4,7947.470215,7948.19,36,-159.5898438,-281.2800195,0,0
11-10-17 12:00,23.74,66,3.55,0,12,10,4,7865.450195,7844.93,36,-13.04001953,-353.7602344,0,0
11-10-17 13:00,25.22,58.8,3.93,0,13,10,4,7899.169922,7849.95,36,-11.48988281,-463.6701367,0,0
11-10-17 14:00,25.9,56.71,4.74,0,14,10,4,7890.350098,7844.4,36,-5.32,-405.8399023,0,0
11-10-17 15:00,25.79,59.32,5.68,0,15,10,4,8102.299805,7977.59,36,-53.30003906,-287.3098633,0,0
11-10-17 16:00,24.97,65.4,6.37,0,16,10,4,8316.929688,8208.65,36,-39.95007812,-295.3800391,0,0
11-10-17 17:00,23.95,72.2,5.89,0,17,10,4,8485.820313,8297.21,36,-10.02003906,-319.1801563,0,0
11-10-17 18:00,22.44,80.28,5.51,0,18,10,4,8421.620117,8152.23,36,86.86023437,-175.9203125,0,0
11-10-17 19:00,21.18,87,4.89,0,19,10,4,8513.990234,8368.11,36,65.71998047,-337.7596484,0,0
11-10-17 20:00,20.66,90.08,4.17,0,20,10,4,8123.089844,8106.99,36,166.3803516,-137.6102734,0,0
11-10-17 21:00,20.66,90.42,3.43,0,21,10,4,7658.870117,7579.24,36,87.23980469,-44.92023438,0,0
11-10-17 22:00,20.79,89.7,2.72,0,22,10,4,7320.680176,7330.85,36,-22.38998047,-25.69992188,0,0
11-10-17 23:00,20.77,90.46,2.37,0,23,10,4,7165.069824,7163.91,36,70.00003906,7.759765625,0,0
12-10-17 0:00,20.36,92.18,2.75,0,0,10,5,6890.370117,6938.2,36,1.330214844,-67.17988281,0,0
12-10-17 1:00,19.98,89.84,3,0,1,10,5,6571.609863,6657.3,36,135.3600195,-78.23980469,0,0
12-10-17 2:00,19.81,81.25,2.83,0,2,10,5,6040.240234,6136.52,36,12.13998047,-38.57021484,0,0
12-10-17 3:00,19.86,69.9,2.43,0,3,10,5,5825.410156,5890.79,36,-194.3301563,-41.13021484,0,0
12-10-17 4:00,20.05,60.7,2.06,0,4,10,5,5837.069824,5976.21,36,-251.4798828,-18.35978516,0,0
12-10-17 7:00,21.82,62.6,3.3,0,7,10,5,7908.009766,8256.83,36,-242.1900391,-73.78013672,0,0
12-10-17 8:00,22.84,52.36,4,0,8,10,5,7944.779785,8359.54,36,-200.0702148,-88.18998047,0,0
12-10-17 9:00,24.12,37.57,5.13,0,9,10,5,8005.279785,8386.91,36,-399.1100391,-138.8099609,0,0
12-10-17 10:00,25.32,24.5,6.01,0,10,10,5,8007.209961,8274.27,36,-239.7601367,-121.7401953,0,0
12-10-17 11:00,27.12,19.44,5.89,0,11,10,5,7903.029785,8071.1,36,-48.08998047,-199.1699023,0,0
12-10-17 12:00,27.69,16.15,5.51,0,12,10,5,7734.350098,7958.84,36,51.89982422,-292.1200781,0,0
12-10-17 13:00,28.13,13.81,5.16,0,13,10,5,7801.390137,7958.91,36,-0.719785156,-159.5898438,0,0
12-10-17 14:00,28.45,10.96,5.13,0,14,10,5,7783.850098,7951.23,36,20.52019531,-13.04001953,0,0
12-10-17 15:00,28.27,9.95,5.22,0,15,10,5,7836.950195,8061.21,36,49.21992188,-11.48988281,0,0
12-10-17 16:00,27.06,14.07,5.1,0,16,10,5,8015.529785,8278.16,36,45.95009766,-5.32,0,0
12-10-17 17:00,24.14,28.67,4.51,0,17,10,5,8204.089844,8420.65,36,124.7098047,-53.30003906,0,0
12-10-17 18:00,21.02,45.53,3.78,0,18,10,5,8223.150391,8377.47,36,108.2796875,-39.95007812,0,0
12-10-17 19:00,18.35,61.1,2.97,0,19,10,5,8300.80957,8462.17,36,188.6103125,-10.02003906,0,0
12-10-17 20:00,16.86,71.34,2.16,0,20,10,5,8037.339844,8131.81,36,269.3901172,86.86023437,0,0
12-10-17 21:00,16.26,76.78,1.5,0,21,10,5,7607.689941,7747.81,36,145.8802344,65.71998047,0,0
12-10-17 22:00,16.02,79.1,1.12,0,22,10,5,7357.029785,7548.1,36,16.09984375,166.3803516,0,0
12-10-17 23:00,15.62,77.76,1.01,0,23,10,5,7277.970215,7281.02,36,79.63011719,87.23980469,0,0
13-10-17 0:00,15.07,76.59,1.35,0,0,10,6,6985.660156,7085.07,36,-10.16982422,-22.38998047,0,0
13-10-17 1:00,14.37,74.4,1.66,0,1,10,6,6631.259766,6799.49,36,1.159824219,70.00003906,0,0
13-10-17 2:00,13.57,71.72,1.77,0,2,10,6,6087.919922,6263.21,36,-47.82988281,1.330214844,0,0
13-10-17 3:00,12.89,68.74,1.71,0,3,10,6,5888.850098,5998.92,36,-85.69013672,135.3600195,0,0
13-10-17 4:00,12.61,65.6,1.6,0,4,10,6,5997.580078,6072.52,36,-96.27976563,12.13998047,0,0
13-10-17 7:00,15.59,62.8,1.87,0,7,10,6,8019.709961,8252.04,36,-65.37984375,-194.3301563,0,0
13-10-17 8:00,17.7,55.81,2.31,0,8,10,6,7975.990234,8290.99,36,-139.1401758,-251.4798828,0,0
13-10-17 9:00,20.12,48.16,2.77,0,9,10,6,7945.390137,8167.94,36,-348.8202344,-242.1900391,0,0
13-10-17 10:00,22.51,40.8,3.03,0,10,10,6,7924.310059,7926.37,36,-414.7602148,-200.0702148,0,0
13-10-17 11:00,24.62,36.77,2.8,0,11,10,6,7824.52002,7800.17,36,-381.6302148,-399.1100391,0,0
13-10-17 12:00,26.13,31.99,2.64,0,12,10,6,7702.790039,7679.05,36,-267.0600391,-239.7601367,0,0
13-10-17 13:00,26.84,30.29,2.94,0,13,10,6,7654.02002,7632.21,36,-168.0702148,-48.08998047,0,0
13-10-17 14:00,26.55,33,3.96,0,14,10,6,7685.129883,7598.98,36,-224.4899023,51.89982422,0,0
13-10-17 15:00,25.44,39.61,5.13,0,15,10,6,7855.259766,7683.61,36,-157.5198633,-0.719785156,0,0
13-10-17 16:00,23.73,49.15,5.68,0,16,10,6,8068.209961,7868.68,36,-167.3799023,20.52019531,0,0
13-10-17 17:00,20.86,66.73,5.28,0,17,10,6,8011.279785,7989.47,36,-224.2598047,49.21992188,0,0
13-10-17 18:00,19.23,74.26,3.86,0,18,10,6,8014.959961,7941.11,36,-262.6302148,45.95009766,0,0
13-10-17 19:00,18.1,79.74,2.45,0,19,10,6,8187.589844,8048.4,36,-216.5601563,124.7098047,0,0
13-10-17 20:00,17.75,82.42,1.56,0.11,20,10,6,7894.890137,7748.52,36,-154.3196094,108.2796875,0,0
13-10-17 21:00,17.83,83.25,1.27,0.26,21,10,6,7468.609863,7302.88,36,-161.3604297,188.6103125,0,0
13-10-17 22:00,17.88,83.6,1.5,0.42,22,10,6,7395.069824,7302.28,36,-94.47015625,269.3901172,0,0
13-10-17 23:00,17.27,83.58,1.87,0.25,23,10,6,7342.029785,7281.61,36,-140.1200586,145.8802344,0,0
14-10-17 0:00,16.72,85.02,3.84,0.19,0,10,7,7041.509766,7069.13,36,-191.0702148,16.09984375,0,0
14-10-17 1:00,16.27,86,5.49,0.12,1,10,7,6634.97998,6739.34,36,-3.049785156,79.63011719,0,0
14-10-17 2:00,16.1,85.82,6.23,0,2,10,7,6076.5,6189.82,36,-99.40984375,-10.16982422,0,0
14-10-17 3:00,16.1,84.95,6.27,0,3,10,7,5889.859863,5894.98,36,-168.2302344,1.159824219,0,0
14-10-17 4:00,16.08,84.15,6.07,0,4,10,7,5916.709961,5888.79,36,-175.2900781,-47.82988281,0,0
14-10-17 7:00,15.9,78.96,5,0.21,7,10,7,6874.27002,6925.2,36,-110.0699023,-85.69013672,0,0
14-10-17 8:00,16.02,76.47,5.19,0.21,8,10,7,7340.910156,7229.9,36,-74.93992188,-96.27976563,0,0
14-10-17 9:00,16.33,72.98,5.49,0.17,9,10,7,7577.27002,7336.88,36,-232.3300391,-65.37984375,0,0
14-10-17 10:00,16.77,69,5.73,0.12,10,10,7,7517.669922,7264.83,36,-314.9997656,-139.1401758,0,0
14-10-17 11:00,16.72,72.46,5.08,0.18,11,10,7,7364.799805,7111.72,36,-222.5498633,-348.8202344,0,0
14-10-17 12:00,18.04,63.7,5.35,0,12,10,7,7202.899902,7004.21,36,-2.059941406,-414.7602148,0,0
14-10-17 13:00,18.92,57.6,5.45,0,13,10,7,7069.080078,6877.04,36,24.35001953,-381.6302148,0,0
14-10-17 14:00,18.86,56.99,5.23,0,14,10,7,6949.609863,6773.72,36,23.74003906,-267.0600391,0,0
14-10-17 15:00,18.19,60.11,4.78,0,15,10,7,6962.439941,6835.54,36,21.81001953,-168.0702148,0,0
14-10-17 16:00,17.42,64.03,4.26,0,16,10,7,7161.02002,7052.77,36,86.14988281,-224.4899023,0,0
14-10-17 17:00,16.85,66.04,3.95,0,17,10,7,7393.890137,7244.32,36,171.6497656,-157.5198633,0,0
14-10-17 18:00,16.3,68.43,3.46,0,18,10,7,7576.759766,7359.92,36,199.5299609,-167.3799023,0,0
14-10-17 19:00,15.88,70.3,3.08,0,19,10,7,7577.02002,7511.64,36,21.80978516,-224.2598047,0,0
14-10-17 20:00,15.45,72.24,2.82,0,20,10,7,7344.629883,7307.23,36,73.84996094,-262.6302148,0,0
14-10-17 21:00,15.02,74.16,2.62,0,21,10,7,7167.5,6990.59,36,139.1898438,-216.5601563,0,0
14-10-17 22:00,14.66,75.8,2.44,0,22,10,7,7018.52002,6982.96,36,146.3701367,-154.3196094,0,0
14-10-17 23:00,14.57,78.26,1.94,0,23,10,7,6917.609863,6771.47,36,165.7298633,-161.3604297,0,0
15-10-17 0:00,14.24,79.41,1.91,0,0,10,1,6569.790039,6562.9,36,92.78982422,-94.47015625,0,0
15-10-17 1:00,13.88,80.8,1.9,0,1,10,1,6297,6292.03,36,60.41978516,-140.1200586,0,0
15-10-17 2:00,13.5,82.55,1.86,0,2,10,1,5855.089844,5844.34,36,-27.62023438,-191.0702148,0,0
15-10-17 3:00,13.22,83.85,1.84,0,3,10,1,5621.040039,5671.02,36,-104.3600195,-3.049785156,0,0
15-10-17 4:00,13.25,83.7,1.92,0,4,10,1,5596.490234,5739.27,36,-113.32,-99.40984375,0,0
15-10-17 7:00,16.6,70.52,2.72,0,7,10,1,6380.379883,6587.14,36,-5.120136719,-168.2302344,0,0
15-10-17 8:00,18.62,63.08,3.11,0,8,10,1,6760.819824,6854.15,36,27.91996094,-175.2900781,0,0
15-10-17 9:00,20.61,56.08,3.49,0,9,10,1,7028.870117,7017.44,36,-50.92998047,-110.0699023,0,0
15-10-17 10:00,21.87,51.85,3.68,0,10,10,1,6993.029785,6809.03,36,111.0101563,-74.93992188,0,0
15-10-17 11:00,21.49,52.55,3.19,0,11,10,1,6895.459961,6628.91,36,240.3900195,-232.3300391,0,0
15-10-17 12:00,20.51,56.68,2.98,0,12,10,1,6786.27002,6485.49,36,252.8399219,-314.9997656,0,0
15-10-17 13:00,19.9,59.52,3,0,13,10,1,6671.609863,6402.49,36,253.0798047,-222.5498633,0,0
15-10-17 14:00,20.32,58.62,3.39,0,14,10,1,6630.540039,6353.92,36,198.6899023,-2.059941406,0,0
15-10-17 15:00,21.17,56.39,3.91,0,15,10,1,6789.72998,6502.34,36,192.0400781,24.35001953,-79.93978516,0
15-10-17 16:00,21.52,56.46,4.18,0,16,10,1,6971.359863,6778.28,36,175.8898633,23.74003906,-104.0900391,0
15-10-17 17:00,20.77,61.47,3.93,0,17,10,1,7301.52002,7103.77,36,126.8999414,21.81001953,-80.06976563,0
15-10-17 18:00,19.24,69.16,3.36,0,18,10,1,7576.910156,7302.95,36,108.2500195,86.14988281,-59.67986328,0
15-10-17 19:00,17.79,76.38,2.69,0,19,10,1,7665.759766,7590.28,36,149.5701367,171.6497656,-75.99001953,0
15-10-17 20:00,16.9,81.13,2.08,0,20,10,1,7394.109863,7358.83,36,216.8397656,199.5299609,-164.2002344,0
15-10-17 21:00,16.46,83.8,1.58,0,21,10,1,7032.459961,6994.52,36,65.38001953,21.80978516,-203.7999023,0
15-10-17 22:00,16.23,85.37,1.16,0,22,10,1,6854.009766,6867.85,36,37.39988281,73.84996094,-81.66023438,0
15-10-17 23:00,16.07,86.28,0.87,0,23,10,1,6718.740234,6672.2,36,176.91,139.1898438,-95.10978516,0
16-10-17 0:00,15.72,87.46,0.56,0,0,10,2,6480.540039,6448.93,36,35.56001953,146.3701367,78.96996094,0
16-10-17 1:00,15.3,88.75,0.34,0,1,10,2,6251.459961,6221.59,36,146.1398633,165.7298633,118.3999219,0
16-10-17 2:00,14.89,90.18,0.24,0,2,10,2,5857.319824,5808.29,36,6.890039063,92.78982422,283.0102344,0
16-10-17 3:00,14.66,91.03,0.22,0,3,10,2,5713.339844,5699.96,36,4.97,60.41978516,372.8102148,0
16-10-17 4:00,14.85,90.4,0.23,0,4,10,2,5815.5,5860.99,36,10.74984375,-27.62023438,494.8598242,0
16-10-17 7:00,17.83,76.2,1.25,0,7,10,2,7940.569824,8211.28,36,-49.97996094,-104.3600195,576.1899805,0
16-10-17 8:00,19.45,66.7,1.6,0,8,10,2,7911.910156,8244.41,36,-142.7797656,-113.32,457.1701953,0
16-10-17 9:00,21,56.87,2.15,0,9,10,2,7946.100098,8145.78,36,-206.7601172,-5.120136719,375.1499023,0
16-10-17 10:00,22.32,48.6,2.79,0,10,10,2,7865.450195,7999.16,36,-93.33017578,27.91996094,283.9599414,0
16-10-17 11:00,22.54,49.69,3.24,0,11,10,2,7776.299805,7861.95,36,11.43011719,-50.92998047,-130.4399609,0
16-10-17 12:00,23.58,44.35,3.73,0,12,10,2,7706.910156,7774.08,36,183.9997852,111.0101563,-153.5099805,0
16-10-17 13:00,24.17,40.92,4.18,0,13,10,2,7713.149902,7804.4,36,266.5499609,240.3900195,-189.2799023,0
16-10-17 14:00,24.12,39.82,4.59,0,14,10,2,7727.209961,7841.44,36,300.7800195,252.8399219,-144.8800391,0
16-10-17 15:00,23.46,41.29,4.85,0,15,10,2,7823.740234,7953.81,36,269.1198633,253.0798047,81.53986328,0
16-10-17 16:00,22.29,45.52,4.79,0,16,10,2,8046.459961,8172.72,36,276.6200391,198.6899023,33.61019531,0
16-10-17 17:00,20.78,52.58,4.28,0,17,10,2,8278.129883,8345.32,36,287.3899805,192.0400781,51.85017578,0
16-10-17 18:00,19.17,60.42,3.61,0,18,10,2,8295.110352,8367.66,36,193.0798633,175.8898633,63.49996094,0
16-10-17 19:00,17.85,67.31,2.97,0,19,10,2,8268.889648,8421.42,36,197.7500195,126.8999414,21.15978516,0
16-10-17 20:00,17.07,71.8,2.52,0,20,10,2,7973.299805,8060.16,36,273.9601563,108.2500195,86.43990234,0
16-10-17 21:00,16.66,74.49,2.18,0,21,10,2,7544.660156,7571.13,36,75.47976563,149.5701367,-281.2800195,0
16-10-17 22:00,16.35,76.45,1.83,0,22,10,2,7356.790039,7446.14,36,35.27986328,216.8397656,-353.7602344,0
16-10-17 23:00,15.77,80.28,1.35,0,23,10,2,7266.910156,7269.91,36,37.93996094,65.38001953,-463.6701367,0
17-10-17 0:00,15.05,83.71,0.96,0,0,10,3,7029.240234,7049.68,36,-13.84023438,37.39988281,-405.8399023,0
17-10-17 1:00,14.36,86.57,0.82,0,1,10,3,6810.680176,6729.63,36,46.54023438,176.91,-287.3098633,0
17-10-17 2:00,13.86,88.18,1.05,0,2,10,3,6244.950195,6209.89,36,31.61003906,35.56001953,-295.3800391,0
17-10-17 3:00,13.71,88.12,1.39,0,3,10,3,6010.189941,5951.43,36,29.86996094,146.1398633,-319.1801563,0
17-10-17 4:00,14.04,86,1.49,0,4,10,3,6098.600098,6011.57,36,49.02982422,6.890039063,-175.9203125,0
17-10-17 7:00,17.12,70.1,0.9,0,7,10,3,8060.120117,8214.47,36,13.37984375,4.97,-337.7596484,0
17-10-17 8:00,18.23,65.03,1.48,0,8,10,3,7963.870117,8176.42,36,-45.49,10.74984375,-137.6102734,0
17-10-17 9:00,19.23,60.89,2.42,0,9,10,3,8020.140137,8053.85,36,-270.7101758,-49.97996094,-44.92023438,0
17-10-17 10:00,20.27,57.1,3.38,0,10,10,3,7958.890137,7928.83,36,-332.4998438,-142.7797656,-25.69992188,0
17-10-17 11:00,22.89,49.29,4.24,0,11,10,3,7886.77002,7768.35,36,-199.6799023,-206.7601172,7.759765625,0
17-10-17 12:00,23.8,46.97,4.85,0,12,10,3,7806.799805,7719.62,36,-133.7098047,-93.33017578,-67.17988281,0
17-10-17 13:00,24.24,46.1,5.35,0,13,10,3,7748.77002,7733.25,36,-85.65019531,11.43011719,-78.23980469,0
17-10-17 14:00,24.08,46.85,5.76,0,14,10,3,7887.589844,7768.72,36,-67.16984375,183.9997852,-38.57021484,0
17-10-17 15:00,23.4,49.34,5.95,0,15,10,3,7971.759766,7859.8,36,-91.25009766,266.5499609,-41.13021484,0
17-10-17 16:00,22.3,53.7,5.76,0,16,10,3,8110.97998,8022.74,36,-114.2300391,300.7800195,-18.35978516,0
17-10-17 17:00,20.87,59.51,5.25,0,17,10,3,8351.769531,8177.52,36,-130.0697656,269.1198633,-73.78013672,0
17-10-17 18:00,19.51,66.31,4.41,0,18,10,3,8368.650391,8179.83,36,-126.2600391,276.6200391,-88.18998047,0
17-10-17 19:00,18.45,72.1,3.67,0,19,10,3,8364.599609,8261.8,36,-67.19011719,287.3899805,-138.8099609,0
17-10-17 20:00,17.88,75.67,3.23,0,20,10,3,8118.810059,7979,36,-72.54964844,193.0798633,-121.7401953,0
17-10-17 21:00,17.65,77.52,3.02,0,21,10,3,7749.959961,7474.28,36,-152.5303516,197.7500195,-199.1699023,0
17-10-17 22:00,17.55,78.56,2.87,0,22,10,3,7435.109863,7323.87,36,-86.86019531,273.9601563,-292.1200781,0
17-10-17 23:00,17.26,81,2.68,0,23,10,3,7315.75,7209.57,36,-26.46984375,75.47976563,-159.5898438,0
18-10-17 0:00,16.66,83.95,2.16,0,0,10,4,7070.290039,7001.65,36,-89.34996094,35.27986328,-13.04001953,0
18-10-17 1:00,15.95,87.34,1.69,0,1,10,4,6814.859863,6735.93,36,-2.99984375,37.93996094,-11.48988281,0
18-10-17 2:00,15.25,90.72,1.38,0,2,10,4,6285.919922,6223.69,36,-20.43976563,-13.84023438,-5.32,0
18-10-17 3:00,14.8,92.83,1.19,0,3,10,4,6077.120117,5947.11,36,81.05017578,46.54023438,-53.30003906,0
18-10-17 4:00,14.9,92.2,1.07,0,4,10,4,6130.680176,5997.45,36,35.06019531,31.61003906,-39.95007812,0
18-10-17 7:00,18.22,74.1,1.12,0,7,10,4,7961.629883,8199.76,36,58.75994141,29.86996094,-10.02003906,0
18-10-17 8:00,19.77,66.21,2.12,0,8,10,4,8022.919922,8169.83,36,87.03009766,49.02982422,86.86023437,0
18-10-17 9:00,21.2,59.11,3.41,0,9,10,4,8169.540039,8123.2,36,-154.3498828,13.37984375,65.71998047,0
18-10-17 10:00,22.45,53.5,4.58,0,10,10,4,8140.549805,8052.21,36,-212.5498828,-45.49,166.3803516,0
18-10-17 11:00,23.29,50.91,5.18,0,11,10,4,8073.310059,7887.6,36,-33.70986328,-270.7101758,87.23980469,0
18-10-17 12:00,24.17,48.29,5.56,0,12,10,4,7962.359863,7865.5,36,30.06013672,-332.4998438,-22.38998047,0
